ccid,customer,date_check,logistic_status,provider,serviceGroup,installedTerminalSerialNumber,orderNumber,uninstalledTerminalSerialNumber
89551018142000532875,101031032,2019-06-13,GOOD,PR - CURITIBA SUL STONE PAGAMENTOS,DESINSTALAÇÃO,,2591358.0,6G659642
89551018142000553160,584516440,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2591879.0,6G651990
89551080137011158887,584516440,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2591880.0,6G439641
89551080137011117248,175121262,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2576927.0,6C226413
89551022142003508363,214607524,2019-06-13,GOOD,SP - SAO JOSE DO RIO PRETO STONE PAGAMENTOS,DESINSTALAÇÃO,,2591953.0,6C104042
89551001126000752152,445261443,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2592133.0,68840709
89551025142007305219,132822887,2019-06-13,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,2592242.0,6C580693
89551025342000449911,196539540,2019-06-13,GOOD,AL - MACEIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2592269.0,6C639845
89550312000120507257,122995355,2019-06-13,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,2592268.0,6G439825
89551025142003866735,141004558,2019-06-13,GOOD,SP - CENTRO 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2592280.0,6C093197
89551022242002569216,151230475,2019-06-13,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,2592306.0,6C199757
89551025142003651459,102044028,2019-06-13,GOOD,MG - UBERLANDIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2592298.0,51545668
89550531190028063860,525878557,2019-06-13,GOOD,TO-CRIATIVA,DESINSTALAÇÃO,,2592324.0,6C218501
89550531150006943178,175989072,2019-06-13,GOOD,SP - CENTRO 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2592341.0,6C946409
89551022242002590865,166316054,2019-06-13,GOOD,SP - PAYTEC RT,DESINSTALAÇÃO,,2592388.0,68881454
89550531190026790381,696940331,2019-06-13,GOOD,SP - PAYTEC RT,DESINSTALAÇÃO,,2592396.0,51768990
89550534150008801488,596219010,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2592415.0,51621058
89551022142002998011,923203820,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2592423.0,6C944915
89551022142003425220,145413518,2019-06-13,GOOD,PR - CURITIBA STONE PAGAMENTOS,DESINSTALAÇÃO,,2592446.0,6C856121
89550532120024250285,199052247,2019-06-13,GOOD,DF-WORD SERVICE,DESINSTALAÇÃO,,2592456.0,6C934690
89551022242002563524,322494438,2019-06-13,GOOD,MG - JUIZ DE FORA STONE PAGAMENTOS,DESINSTALAÇÃO,,2592321.0,6C218461
89550534120024178971,129235103,2019-06-13,GOOD,SP - ZONA NORTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2592484.0,68878151
89551017142001333415,470960175,2019-06-13,GOOD,PR - PARANAGUA FRANQUIA,DESINSTALAÇÃO,,2592507.0,6C918615
89551022142002612034,157176454,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2592540.0,6G296932
89550532180050259089,141186686,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2592569.0,6G291864
89551022142003180130,193347276,2019-06-13,GOOD,RJ-BC SANTOS,DESINSTALAÇÃO,,2592598.0,6G283485
89551022142003180122,193347276,2019-06-13,GOOD,RJ-BC SANTOS,DESINSTALAÇÃO,,2592580.0,6C620879
89551025342000111974,160643277,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2534016.0,51493570
89550532180051320070,168489008,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2592643.0,6C197637
89550532110019411927,612297934,2019-06-13,GOOD,PR - MARINGA STONE PAGAMENTOS,DESINSTALAÇÃO,,2592655.0,51499677
89550534120024156506,186312967,2019-06-13,GOOD,RJ - CAMPOS STONE PAGAMENTOS,DESINSTALAÇÃO,,2592705.0,6G651386
89551018142000909982,304705484,2019-06-13,GOOD,SP - SANTO AMARO STONE PAGAMENTOS,DESINSTALAÇÃO,,2592736.0,6C093009
89551025142010251848,679667187,2019-06-13,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2590393.0,68845011
89550539180007035494,992079926,2019-06-13,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2592822.0,51672497
89551022142000434126,202476845,2019-06-13,GOOD,PR - PONTA GROSSA STONE PAGAMENTOS,DESINSTALAÇÃO,,2592864.0,6G295742
89551022142003054673,179608920,2019-06-13,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2592885.0,51322530
89550532180051333578,202476845,2019-06-13,GOOD,PR - PONTA GROSSA STONE PAGAMENTOS,DESINSTALAÇÃO,,2592912.0,51507108
89550539180007072927,605440426,2019-06-13,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2592940.0,6C935562
89550534150009771656,137933258,2019-06-13,GOOD,RJ - PETROPOLIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2592961.0,6C185795
89551017142001140026,114349060,2019-06-13,GOOD,DF - BRASILIA 3 STONE PAGAMENTOS,DESINSTALAÇÃO,,2592997.0,51665320
89550531150006957434,206061451,2019-06-13,GOOD,RJ - SAO GONÇALO STONE PAGAMENTOS,DESINSTALAÇÃO,,2593008.0,6C931882
89550532120024291255,181661198,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2518726.0,51665640
89550312000121692975,941560626,2019-06-13,GOOD,MG - UBERLANDIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593014.0,6C938228
89550532180050289755,103465388,2019-06-13,GOOD,SP - ASSIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2593018.0,6G273802
89551022142003524816,367512048,2019-06-13,GOOD,RJ - VOLTA REDONDA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593038.0,6C916349
89551010326001231409,107531340,2019-06-13,GOOD,SC - BRUSQUE STONE PAGAMENTOS,DESINSTALAÇÃO,,2578257.0,51493394
89551022142002507267,936707615,2019-06-13,GOOD,SC - BRUSQUE STONE PAGAMENTOS,DESINSTALAÇÃO,,2578325.0,68828138
89550534150016370070,105482028,2019-06-13,GOOD,RS - ERECHIM STONE PAGAMENTOS,DESINSTALAÇÃO,,2592239.0,6G288829
89551018142000987889,700434951,2019-06-13,GOOD,RJ-BC SANTOS,DESINSTALAÇÃO,,2593054.0,6G441678
89551080137010901451,121835042,2019-06-13,GOOD,RJ-BC SANTOS,DESINSTALAÇÃO,,2593044.0,6G277755
89550531190028277296,646622964,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2593071.0,68821215
89551022342000614848,382047197,2019-06-13,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2593124.0,6C842558
89550532150014976862,108907625,2019-06-13,GOOD,RJ - VOLTA REDONDA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593165.0,6C835444
89551018142001888060,839974768,2019-06-13,GOOD,RJ - PETROPOLIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2593155.0,5C209287
8955311929904025708,967393188,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2519355.0,6C182475
89551022242001837879,174339503,2019-06-13,GOOD,SP - JAU STONE PAGAMENTOS,DESINSTALAÇÃO,,2581344.0,6C234350
89550532120023812325,569362094,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2593237.0,6C855683
8955316929849902909,143743669,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2593289.0,6C864906
89551080137011171179,276680845,2019-06-13,GOOD,MG-MINAS CARD VARGINHA,DESINSTALAÇÃO,,2585196.0,51513834
89551017142001136396,463004123,2019-06-13,GOOD,SP-MHO,DESINSTALAÇÃO,,2593291.0,68836827
89550532150014926578,519013243,2019-06-13,GOOD,SP - SAO JOSE DO RIO PRETO STONE PAGAMENTOS,DESINSTALAÇÃO,,2593300.0,6G941542
8955314929849323389,149542143,2019-06-13,GOOD,MG - UBERABA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593312.0,6C570117
89550312000137259074,129016572,2019-06-13,GOOD,RJ - PETROPOLIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2593341.0,6C632413
89550312000121682653,113637957,2019-06-13,GOOD,RJ - SAO GONÇALO STONE PAGAMENTOS,DESINSTALAÇÃO,,2593359.0,6C845757
89551022342000695912,898571883,2019-06-13,GOOD,RJ - PETROPOLIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2593370.0,6C217072
89550532180051421894,758424197,2019-06-13,GOOD,PR - PONTA GROSSA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593383.0,68904996
89550532180051421852,758424197,2019-06-13,GOOD,PR - PONTA GROSSA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593384.0,68880115
89551025342000456841,758424197,2019-06-13,GOOD,PR - PONTA GROSSA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593382.0,6C628938
89550534150014378596,310210587,2019-06-13,GOOD,PA-TECLINK,DESINSTALAÇÃO,,2593403.0,6C609169
8955316929949917351,829613229,2019-06-13,GOOD,RN - NATAL STONE PAGAMENTOS,DESINSTALAÇÃO,,2593407.0,51673179
89550312000147064001,896559957,2019-06-13,GOOD,SP - PAYTEC RT,DESINSTALAÇÃO,,2593571.0,6C577263
89550531190028059223,133701086,2019-06-13,GOOD,SP-PAYTEC TN,DESINSTALAÇÃO,,2593606.0,68819343
89550534120014469448,180659491,2019-06-13,GOOD,SP - PAYTEC RT,DESINSTALAÇÃO,,2593619.0,68888699
89551025142005699787,115062110,2019-06-13,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593626.0,6C911365
89550534180025724496,115062110,2019-06-13,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593635.0,6C843633
89550534150015173467,983279613,2019-06-13,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593648.0,5C211093
89550534150015173459,983279613,2019-06-13,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593656.0,5C206471
89550532180051946858,983279613,2019-06-13,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593664.0,68829131
8955312929901256792,237517710,2019-06-13,GOOD,MT - RONDONOPOLIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2593673.0,6C942714
89550312000151118826,120729931,2019-06-13,GOOD,SC - PINHALZINHO FRANQUIA,DESINSTALAÇÃO,,2593704.0,5C197417
89551022242001845039,180301607,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2593702.0,68343821
89551022242001594041,174794702,2019-06-13,GOOD,WAY BACK-BASE,DESINSTALAÇÃO,,2339396.0,6C189944
89550531180046423345,154724369,2019-06-13,GOOD,RJ - RESENDE STONE PAGAMENTOS,DESINSTALAÇÃO,,2593996.0,51655577
89551025142010383211,136446958,2019-06-13,GOOD,WAY BACK-BASE,DESINSTALAÇÃO,,2339720.0,6C635768
89550531150006867575,143433051,2019-06-13,GOOD,WAY BACK-BASE,DESINSTALAÇÃO,,2369209.0,51664787
89551017142001315578,484973574,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2594131.0,5C230554
89551021142001243337,953425355,2019-06-13,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2594123.0,6C049721
89550534150009740495,204127859,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2594137.0,6C859075
89550534180025089783,204127859,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2594138.0,6C858095
89551017142001593273,204127859,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2594139.0,6C848711
8955311929904076479,173799927,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2594146.0,6G939529
89551022342001472386,416484255,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2590075.0,6G647868
89551025342000462898,174838668,2019-06-13,GOOD,MG - LAVRAS FRANQUIA,DESINSTALAÇÃO,,2594903.0,68845318
89550312000146964516,188942792,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2594888.0,6G934835
8955311929849465761,923229515,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2594937.0,6C831825
89550531190028111842,178303004,2019-06-13,GOOD,CE - FORTALEZA STONE PAGAMENTOS,DESINSTALAÇÃO,,2580023.0,51622170
89550312000156782352,296382476,2019-06-13,GOOD,SP-FLY ENTREGAS,DESINSTALAÇÃO,,2595170.0,6G662809
89551012226001096299,135603414,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2572517.0,51315853
89551018142000638516,195264198,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2572990.0,68891846
89551025342000430853,195264198,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2572991.0,6C193068
89550532120023526586,129149933,2019-06-13,GOOD,RJ - CAMPOS STONE PAGAMENTOS,DESINSTALAÇÃO,,2595287.0,6C570864
89551022142003543543,169331223,2019-06-13,GOOD,MG - SAO JOAO DEL REY STONE PAGAMENTOS,DESINSTALAÇÃO,,2587883.0,6G292246
89551022342000233821,177945107,2019-06-13,GOOD,ES-ULTRA SERVICE,DESINSTALAÇÃO,,2579090.0,5C209472
89551025342000665417,125001483,2019-06-13,GOOD,RJ - VOLTA REDONDA STONE PAGAMENTOS,DESINSTALAÇÃO,,2595346.0,6C839175
89551018142001067772,190285178,2019-06-13,GOOD,RJ - CABO FRIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2595185.0,51657073
89550531150007228934,185440002,2019-06-13,GOOD,RS - CAXIAS DO SUL STONE PAGAMENTOS,DESINSTALAÇÃO,,2595385.0,6C619443
89551022242001820594,151262774,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2589863.0,6C946469
89551018142000631776,100324310,2019-06-13,GOOD,RS - PASSO FUNDO STONE PAGAMENTOS,DESINSTALAÇÃO,,2595408.0,5C195777
89551022242001849668,147776655,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2595441.0,6C177825
89551025342000691447,172972856,2019-06-13,GOOD,SP - PRES PRUDENTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2577941.0,6C618894
89550532190043419054,133756710,2019-06-13,GOOD,SC - FLORIANOPOLIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2584526.0,6C630445
89550534180025739114,133891254,2019-06-13,GOOD,PR - APUCARANA STONE PAGAMENTOS,DESINSTALAÇÃO,,2595569.0,6C855048
89551017142001597647,134786234,2019-06-13,GOOD,SP - RIBEIRAO PRETO STONE PAGAMENTOS,DESINSTALAÇÃO,,2587465.0,68835694
89550532110019437542,786874786,2019-06-13,GOOD,PE - CARUARU STONE PAGAMENTOS,DESINSTALAÇÃO,,2580644.0,51533978
89550532110021643228,167196784,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2593314.0,6C610061
89551022342000024378,147430550,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2520433.0,6C849766
89550534120014250749,197354130,2019-06-13,GOOD,PR - LONDRINA STONE PAGAMENTOS,DESINSTALAÇÃO,,2579290.0,51542848
89551017142001315628,171499625,2019-06-13,GOOD,PR - LONDRINA STONE PAGAMENTOS,DESINSTALAÇÃO,,2578458.0,6G439536
89551025142004298250,187236507,2019-06-13,GOOD,PR - LONDRINA STONE PAGAMENTOS,DESINSTALAÇÃO,,2580073.0,6C187449
89550534150014400606,117419541,2019-06-13,GOOD,PR - CAMPO MOURAO STONE PAGAMENTOS,DESINSTALAÇÃO,,2587068.0,51619494
89550532110019674367,188382152,2019-06-13,GOOD,PE - RECIFE 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2595583.0,6G286970
89550532110020868099,172599218,2019-06-13,GOOD,RJ - RIO DAS OSTRAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2595609.0,51756772
89550534150014364018,199906853,2019-06-13,GOOD,RJ - PETROPOLIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2595636.0,6G945962
89551022242001596319,172599218,2019-06-13,GOOD,RJ - RIO DAS OSTRAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2595617.0,68847230
89551022242001874922,161875075,2019-06-13,GOOD,SC - BRUSQUE STONE PAGAMENTOS,DESINSTALAÇÃO,,2595627.0,6C184093
89551025142012014269,471962506,2019-06-13,GOOD,BA - SALVADOR STONE PAGAMENTOS,DESINSTALAÇÃO,,2579996.0,6G451794
89551020142001373143,616132677,2019-06-13,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,2584336.0,68883799
8955319929992248644,154187249,2019-06-13,GOOD,GO - RIO VERDE STONE PAGAMENTOS,DESINSTALAÇÃO,,2581557.0,6C581511
89551018142000153425,299727153,2019-06-13,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,2595658.0,6G656810
89551020142001465238,299727153,2019-06-13,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,2595663.0,6G656205
89551018142001877824,299727153,2019-06-13,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,2595666.0,6G656661
89550312000157863557,299727153,2019-06-13,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,2595677.0,6G450108
89551018142000633301,172981696,2019-06-13,GOOD,PR - CURITIBA NORTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2579386.0,6C638952
89550534150014361220,139590096,2019-06-13,GOOD,PR - PINHAIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2586308.0,6G930268
89550312000120565818,139590096,2019-06-13,GOOD,PR - PINHAIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2586309.0,68819660
89551020142001524182,139590096,2019-06-13,GOOD,PR - PINHAIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2586310.0,6G939399
89550539180007106634,138263694,2019-06-13,GOOD,SC - JOINVILLE STONE PAGAMENTOS,DESINSTALAÇÃO,,2590412.0,6C178002
89551025142010560495,755512835,2019-06-13,GOOD,SC - JOINVILLE STONE PAGAMENTOS,DESINSTALAÇÃO,,2590446.0,6G436689
89551020142001196023,914141926,2019-06-13,GOOD,PR - PINHAIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2587371.0,6C924763
89550534110021282462,914141926,2019-06-13,GOOD,PR - PINHAIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2587372.0,6C583738
89551020142001196015,914141926,2019-06-13,GOOD,PR - PINHAIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2587373.0,68844825
89551020142001524208,139590096,2019-06-13,GOOD,PR - PINHAIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2586400.0,6G941878
89551018142000502753,139590096,2019-06-13,GOOD,PR - PINHAIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2586401.0,6G942790
89550532110020867869,114349060,2019-06-13,GOOD,DF - BRASILIA 3 STONE PAGAMENTOS,DESINSTALAÇÃO,,2592999.0,6G282853
89550534120023722050,882511366,2019-06-13,GOOD,SC - PINHALZINHO FRANQUIA,DESINSTALAÇÃO,,2593684.0,5C203472
89550531180046422883,926287039,2019-06-13,GOOD,PR - FOZ DO IGUAÇU STONE PAGAMENTOS,DESINSTALAÇÃO,,2578443.0,51543990
89550532120024308638,422118253,2019-06-13,GOOD,RS - SAO LEOPOLDO STONE PAGAMENTOS,DESINSTALAÇÃO,,2579794.0,51313501
89550532110020868842,130594067,2019-06-13,GOOD,PR - FOZ DO IGUAÇU STONE PAGAMENTOS,DESINSTALAÇÃO,,2579534.0,5C205314
89550531190028219736,814859172,2019-06-13,GOOD,MG - UBERLANDIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2583909.0,6C221968
89550534120014420243,432949962,2019-06-13,GOOD,PR - PINHAIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2584824.0,6G938331
89550531150007474793,812406400,2019-06-13,GOOD,SP - CENTRO 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2590804.0,5C229407
89551025342000657729,103842936,2019-06-13,GOOD,SP - CENTRO 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2591158.0,6C845831
89551022142003549029,122682434,2019-06-13,GOOD,SP - MOOCA STONE PAGAMENTOS,DESINSTALAÇÃO,,2595730.0,68848772
89550531150007218745,160898697,2019-06-13,GOOD,SC - BRUSQUE STONE PAGAMENTOS,DESINSTALAÇÃO,,2595778.0,6C624972
89551021142001282749,194172967,2019-06-13,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,2595794.0,6G440999
89551025142004298383,109809008,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2563633.0,51613895
89550312000137269974,118974862,2019-06-13,GOOD,SP - SOROCABA STONE PAGAMENTOS,DESINSTALAÇÃO,,2580494.0,6C841577
89550534150016370211,171348806,2019-06-13,GOOD,SP - ZONA NORTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2589936.0,5C197774
89555405100005746876,844769154,2019-06-13,GOOD,PR - CURITIBA STONE PAGAMENTOS,DESINSTALAÇÃO,,2592485.0,6C181153
89550534110021261813,758424197,2019-06-13,GOOD,PR - PONTA GROSSA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593385.0,68835868
89551022342000022018,758424197,2019-06-13,GOOD,PR - PONTA GROSSA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593386.0,6C851555
89550534180026491095,758424197,2019-06-13,GOOD,PR - PONTA GROSSA STONE PAGAMENTOS,DESINSTALAÇÃO,,2593388.0,5C214363
89551025142011986418,110129133,2019-06-13,GOOD,MG - UBERABA STONE PAGAMENTOS,DESINSTALAÇÃO,,2595837.0,6G285164
89550532120024295264,138282649,2019-06-13,GOOD,SP - ATIBAIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2595861.0,6C839650
89551022142000364711,138282649,2019-06-13,GOOD,SP - ATIBAIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2595880.0,6C858784
89551025142003767651,371153947,2019-06-13,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,2595878.0,68828922
89550531190027074355,151388780,2019-06-13,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2586858.0,5C197717
8955311929881045125,224643569,2019-06-13,GOOD,PR - CURITIBA STONE PAGAMENTOS,DESINSTALAÇÃO,,2585822.0,68874988
89550532190045780370,177982275,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2579274.0,6G660229
89550539180007010810,151388780,2019-06-13,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2586859.0,51501767
89551018142000578654,100252506,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2590050.0,6G648928
89551018142000060521,100252506,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2590051.0,6G652744
89551022142002632230,419244386,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2593239.0,6C631832
89551025142007300681,419244386,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2593240.0,6C856419
89555405100005423476,662392509,2019-06-13,GOOD,PR - CURITIBA STONE PAGAMENTOS,DESINSTALAÇÃO,,2592776.0,6C199093
89551010326000945058,985288838,2019-06-13,GOOD,PR - CURITIBA STONE PAGAMENTOS,DESINSTALAÇÃO,,2578259.0,51320050
89551022242001816030,153498852,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2591885.0,51655646
89551021142001233023,194460922,2019-06-13,GOOD,RJ - TRES RIOS FRANQUIA,DESINSTALAÇÃO,,2595973.0,5C206183
8955311929888073161,286369841,2019-06-13,GOOD,RS - CAPAO DA CANOA STONE PAGAMENTOS,DESINSTALAÇÃO,,2595888.0,6C922534
89551022342000697371,286369841,2019-06-13,GOOD,RS - CAPAO DA CANOA STONE PAGAMENTOS,DESINSTALAÇÃO,,2595891.0,6C867328
89550532110019390345,494049019,2019-06-13,GOOD,AM - MANAUS STONE PAGAMENTOS,DESINSTALAÇÃO,,2596000.0,6C577222
89550532150014920597,999556160,2019-06-13,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596019.0,6G290278
89550534180025739387,116635758,2019-06-13,GOOD,RJ - CAMPOS STONE PAGAMENTOS,DESINSTALAÇÃO,,2596049.0,6C835521
89550531190028703812,193377713,2019-06-13,GOOD,SP - ITAQUERA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596077.0,6C229893
89551022242001867504,181860403,2019-06-13,GOOD,SP - CENTRO 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2596192.0,6C583812
89550532110019421918,166729590,2019-06-13,GOOD,RJ - ZONA SUL RIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2596208.0,5C196332
89550531180046267593,324604372,2019-06-13,GOOD,RJ- STONE REDIRECT,DESINSTALAÇÃO,,2596237.0,51508252
89550532180051423445,161180286,2019-06-13,GOOD,RS-SMART - SANTA CRUZ DO SUL,DESINSTALAÇÃO,,2546897.0,6G283471
89550534110018628578,130680963,2019-06-13,GOOD,SP - SAO VICENTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2596357.0,6G436203
89551022142002621134,275092267,2019-06-13,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,2596383.0,6C636153
89551022242001569613,529829341,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2305975.0,68874137
89551017142001492047,203912483,2019-06-13,GOOD,PR - FOZ DO IGUAÇU STONE PAGAMENTOS,DESINSTALAÇÃO,,2584691.0,6G295590
89551022342001469358,923203820,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2592432.0,6C943182
89551020142001521485,162123314,2019-06-13,GOOD,SC - FLORIANOPOLIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2596366.0,6G929164
89550531180046437162,187476415,2019-06-13,GOOD,PR - CASCAVEL STONE PAGAMENTOS,DESINSTALAÇÃO,,2596398.0,51664755
89550531150006900012,888672248,2019-06-13,GOOD,SP - ARAÇATUBA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596147.0,6C857171
89551025342000692502,275092267,2019-06-13,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,2596402.0,68821704
